"BehaviorSpace results (NetLogo 6.2.0)"
"EvolvingGamePlayers.nlogo"
"experiment-Amadae-EmptyMemory-XY"
"08/02/2021 19:22:50:088 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-1","22","-1","22"
"[run number]","Game","Rounds","Population-Size","Perc-Group2","Opponents-Include-Own-Group?","Playing-Strategy","Initial-Populations","Initial-X","Initial-Y","Memory-Initialization","Memory-Initial-Weight-1","Memory-Initial-Weight-2","Memory-Length-1","Memory-Length-2","Unlimited-Memory?","Playing-Noise","Replicate?","Replication-Noise","Speed-1","Speed-2","Delta","Value","Value-As-Perc-Of-Cost","Punishment","Reward","Sucker","Temptation","k","My-Preference","Your-Preference","Draw-X-And-Y-Axes?","Reposition-Populations","Population-Pen-Down?","Recolor-Populations?","Calculate-Dominance?","Print-Out-Match-Results?","Seed-Setup","Seed-Go","[step]","timer","prev-seed-setup","prev-seed-go","count populations","num-pops-g1-dominant","num-pops-g2-dominant","num-pops-none-dominant","num-pops-g1-hawkish","num-pops-g2-hawkish","num-pops-none-hawkish","num-pops-with-group1-dom","num-pops-with-group2-dom","num-pops-with-groups-equal","Cost","msne","msne-payoff","group1-payoff","group2-payoff"
"2811","Hawk-Dove","2000","200","30","true","Play-Initial-X-Y","100 at Initial-X/Y","40","60","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","30","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","151","33632.585","1791561190","188223305","100","52","48","0","52","48","0","52","48","0","33.333333333333336","0.3","3.4999999999999996","4.0074999999999985","4.438055555555556"
"2816","Hawk-Dove","2000","200","80","true","Play-Initial-X-Y","100 at Initial-X/Y","40","60","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","30","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","99","23134.29","-552226852","1233352261","100","0","100","0","0","100","0","0","100","0","33.333333333333336","0.3","3.4999999999999996","0.7758333333333333","4.783125000000002"
"2810","Hawk-Dove","2000","200","20","true","Play-Initial-X-Y","100 at Initial-X/Y","40","60","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","30","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","200","23143.499","789036147","639058032","100","82","18","0","82","18","0","82","18","0","33.333333333333336","0.3","3.4999999999999996","4.455000000000001","2.1633333333333327"
"2809","Hawk-Dove","2000","200","10","true","Play-Initial-X-Y","100 at Initial-X/Y","40","60","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","30","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","216","23145.485","123689338","1717916582","100","93","7","0","93","7","0","93","7","0","33.333333333333336","0.3","3.4999999999999996","4.0687037037037035","1.0149999999999997"
"2812","Hawk-Dove","2000","200","40","true","Play-Initial-X-Y","100 at Initial-X/Y","40","60","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","30","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","189","23159.246","-1136358809","-98511619","100","15","85","0","15","85","0","15","85","0","33.333333333333336","0.3","3.4999999999999996","2.736250000000001","6.528958333333334"
"2819","Hawk-Dove","2000","200","20","true","Play-Initial-X-Y","100 at Initial-X/Y","50","60","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","30","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","124","23160.913","-1540098525","1546523618","100","100","0","0","100","0","0","100","0","0","33.333333333333336","0.3","3.4999999999999996","4.819166666666667","0.6816666666666664"
"2820","Hawk-Dove","2000","200","30","true","Play-Initial-X-Y","100 at Initial-X/Y","50","60","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","30","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","112","23163.092","1789710083","-1606240285","100","93","7","0","93","7","0","93","7","0","33.333333333333336","0.3","3.4999999999999996","5.27654761904762","1.5380555555555557"
"2817","Hawk-Dove","2000","200","90","true","Play-Initial-X-Y","100 at Initial-X/Y","40","60","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","30","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","155","23171.209","-1299665305","741869724","100","0","100","0","0","100","0","0","100","0","33.333333333333336","0.3","3.4999999999999996","0.34416666666666673","4.196944444444446"
"2823","Hawk-Dove","2000","200","60","true","Play-Initial-X-Y","100 at Initial-X/Y","50","60","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","30","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","79","33677.372","673878071","35477703","100","0","100","0","0","100","0","0","100","0","33.333333333333336","0.3","3.4999999999999996","1.3793749999999998","6.099861111111109"
"2824","Hawk-Dove","2000","200","70","true","Play-Initial-X-Y","100 at Initial-X/Y","50","60","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","30","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","70","23177.272","-1630246381","166167193","100","0","100","0","0","100","0","0","100","0","33.333333333333336","0.3","3.4999999999999996","1.1774999999999998","5.442976190476189"
"2818","Hawk-Dove","2000","200","10","true","Play-Initial-X-Y","100 at Initial-X/Y","50","60","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","30","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","180","23178.315","-907838073","-99685463","100","100","0","0","100","0","0","100","0","0","33.333333333333336","0.3","3.4999999999999996","4.1372222222222215","0.33166666666666667"
"2825","Hawk-Dove","2000","200","80","true","Play-Initial-X-Y","100 at Initial-X/Y","50","60","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","30","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","89","23189.661","-807688914","456080373","100","0","100","0","0","100","0","0","100","0","33.333333333333336","0.3","3.4999999999999996","0.7604166666666669","4.6786458333333325"
"2821","Hawk-Dove","2000","200","40","true","Play-Initial-X-Y","100 at Initial-X/Y","50","60","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","30","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","146","23196.185","1532146694","-922969818","100","47","53","0","47","53","0","47","53","0","33.333333333333336","0.3","3.4999999999999996","4.019861111111109","4.6452083333333345"
"2800","Hawk-Dove","2000","200","10","true","Play-Initial-X-Y","100 at Initial-X/Y","30","60","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","30","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","388","23204.811","-3296694","957741920","100","51","49","0","51","49","0","51","49","0","33.333333333333336","0.3","3.4999999999999996","3.561203703703705","4.799166666666667"
"2829","Hawk-Dove","2000","200","30","true","Play-Initial-X-Y","100 at Initial-X/Y","60","60","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","30","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","90","23209.358","84154664","-4159002","100","99","1","0","99","1","0","99","1","0","33.333333333333336","0.3","3.4999999999999996","5.399642857142856","1.0952777777777778"
"2828","Hawk-Dove","2000","200","20","true","Play-Initial-X-Y","100 at Initial-X/Y","60","60","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","30","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","92","23208.645","-1459725599","1628244530","100","100","0","0","100","0","0","100","0","0","33.333333333333336","0.3","3.4999999999999996","4.808020833333331","0.634583333333333"
"2826","Hawk-Dove","2000","200","90","true","Play-Initial-X-Y","100 at Initial-X/Y","50","60","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","30","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","124","23207.697","418107482","176386108","100","0","100","0","0","100","0","0","100","0","33.333333333333336","0.3","3.4999999999999996","0.2866666666666666","4.14962962962963"
"2833","Hawk-Dove","2000","200","70","true","Play-Initial-X-Y","100 at Initial-X/Y","60","60","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","30","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","86","23221.374","2069524206","556019651","100","0","100","0","0","100","0","0","100","0","33.333333333333336","0.3","3.4999999999999996","1.0005555555555552","5.483095238095241"
"2827","Hawk-Dove","2000","200","10","true","Play-Initial-X-Y","100 at Initial-X/Y","60","60","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","30","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","144","23233.013","-676191367","-437650508","100","100","0","0","100","0","0","100","0","0","33.333333333333336","0.3","3.4999999999999996","4.203981481481482","0.2975"
"2834","Hawk-Dove","2000","200","80","true","Play-Initial-X-Y","100 at Initial-X/Y","60","60","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","30","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","93","23237.247","1032282475","-974885365","100","0","100","0","0","100","0","0","100","0","33.333333333333336","0.3","3.4999999999999996","0.6187499999999999","4.818229166666667"
"2822","Hawk-Dove","2000","200","50","true","Play-Initial-X-Y","100 at Initial-X/Y","50","60","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","30","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","214","23240.234","706885997","-1732777796","100","10","90","0","10","90","0","10","90","0","33.333333333333336","0.3","3.4999999999999996","2.2824999999999998","6.274166666666665"
"2838","Hawk-Dove","2000","200","30","true","Play-Initial-X-Y","100 at Initial-X/Y","70","60","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","30","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","73","23246.693","-1339894507","-982378816","100","100","0","0","100","0","0","100","0","0","33.333333333333336","0.3","3.4999999999999996","5.369404761904763","1.0547222222222221"
"2832","Hawk-Dove","2000","200","60","true","Play-Initial-X-Y","100 at Initial-X/Y","60","60","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","30","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","122","23250.999","-1114512975","-518971664","100","5","95","0","5","95","0","5","95","0","33.333333333333336","0.3","3.4999999999999996","1.7102083333333329","5.8793055555555584"
"2837","Hawk-Dove","2000","200","20","true","Play-Initial-X-Y","100 at Initial-X/Y","70","60","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","30","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","85","23252.04","1391446520","520776897","100","100","0","0","100","0","0","100","0","0","33.333333333333336","0.3","3.4999999999999996","4.872812500000001","0.6004166666666665"
"2839","Hawk-Dove","2000","200","40","true","Play-Initial-X-Y","100 at Initial-X/Y","70","60","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","30","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","97","23259.395","-1070769915","-1708038313","100","100","0","0","100","0","0","100","0","0","33.333333333333336","0.3","3.4999999999999996","6.1315277777777775","1.3985416666666668"
"2830","Hawk-Dove","2000","200","40","true","Play-Initial-X-Y","100 at Initial-X/Y","60","60","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","30","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","156","23264.673","-960732501","52283290","100","88","12","0","88","12","0","88","12","0","33.333333333333336","0.3","3.4999999999999996","5.644861111111113","2.166041666666667"
"2836","Hawk-Dove","2000","200","10","true","Play-Initial-X-Y","100 at Initial-X/Y","70","60","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","30","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","116","23265.717","-1404999551","-144554390","100","100","0","0","100","0","0","100","0","0","33.333333333333336","0.3","3.4999999999999996","4.113240740740742","0.3641666666666667"
"2835","Hawk-Dove","2000","200","90","true","Play-Initial-X-Y","100 at Initial-X/Y","60","60","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","30","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","151","23275.234","1311693089","923397818","100","0","100","0","0","100","0","0","100","0","33.333333333333336","0.3","3.4999999999999996","0.3925","4.202685185185187"
"2846","Hawk-Dove","2000","200","20","true","Play-Initial-X-Y","100 at Initial-X/Y","80","60","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","30","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","67","23285.409","1868396388","54188979","100","100","0","0","100","0","0","100","0","0","33.333333333333336","0.3","3.4999999999999996","4.8253125","0.72375"
"2843","Hawk-Dove","2000","200","80","true","Play-Initial-X-Y","100 at Initial-X/Y","70","60","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","30","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","93","23287.971","257085348","648524284","100","0","100","0","0","100","0","0","100","0","33.333333333333336","0.3","3.4999999999999996","0.7037499999999999","4.7928125"
"2847","Hawk-Dove","2000","200","30","true","Play-Initial-X-Y","100 at Initial-X/Y","80","60","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","30","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","60","23291.169","1425885825","974715136","100","100","0","0","100","0","0","100","0","0","33.333333333333336","0.3","3.4999999999999996","5.500952380952379","0.9422222222222214"
"2840","Hawk-Dove","2000","200","50","true","Play-Initial-X-Y","100 at Initial-X/Y","70","60","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","30","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","147","23295.813","-1057222389","-730200729","100","89","11","0","89","11","0","89","11","0","33.333333333333336","0.3","3.4999999999999996","6.165166666666665","2.2714999999999996"
"2848","Hawk-Dove","2000","200","40","true","Play-Initial-X-Y","100 at Initial-X/Y","80","60","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","30","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","60","23299.868","-1069595918","-50969526","100","100","0","0","100","0","0","100","0","0","33.333333333333336","0.3","3.4999999999999996","6.103194444444446","1.3243750000000003"
"2842","Hawk-Dove","2000","200","70","true","Play-Initial-X-Y","100 at Initial-X/Y","70","60","Empty","10","10","10","10","true","0","false","0","10","10","0.1","10","30","1","3","0","5","1.5","40","20","true","By Mean Belief","false","false","true","false","0","0","135","23308.286","-74173503","-1793719044","100","1","99","0","1","99","0","1","99","0","33.333333333333336","0.3","3.4999999999999996","1.1513888888888888","5.349404761904765"
